meanF0,stdevF0,hnr,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,aqpq5Shimmer,apq11Shimmer,ddaShimmer
117.00278283319096,3.212304579129667,12.62507758499958,0.0093017943082096,7.107285537241576e-05,0.0050352937776735,0.0051242797121955,0.0151058813330206,0.112957260493797,0.9712789769555852,0.059302222593919623,0.06997613859517784,0.09102780388693985,0.17790666778175906
185.425417909637,6.872649549647749,14.205520818915891,0.00963483972159535,7.107285537241576e-05,0.005412898802532375,0.005847782642124624,0.0162386964075972,0.112957260493797,0.9712789769555852,0.059302222593919623,0.06997613859517784,0.0869992676591109,0.17790666778175906
142.21680559367996,2.5491958952791363,18.066520939844303,0.0041841165965094,2.9416354339931817e-05,0.0021029719390353,0.0025266891460889,0.006308915817106,0.0691778655390003,0.6123459433990545,0.0336050692687209,0.0442053330171419,0.0640407235235132,0.1008152078061627
175.80300665115527,9.235049595689134,15.923789426527057,0.005455194653638,3.09713296824499e-05,0.0031846481004253,0.0031093965814786,0.0095539443012761,0.0627212675380853,0.5687264852599037,0.0329661129303635,0.0392289283762033,0.0489446477495596,0.0988983387910905
173.99656654638133,3.3605416867252726,19.65925054037968,0.0038119018730193,2.191275707164624e-05,0.0009578858921772,0.0015483243346602,0.0028736576765318,0.0327013532287644,0.3494673179221427,0.0148720757229057,0.0206015194667655,0.0329176336034267,0.0446162271687171
226.09045828402915,4.574009982524816,18.553592592237766,0.0046635466191958,2.0627025866515172e-05,0.0020331357125326,0.0027105592124393,0.006099407137598,0.0529053957313137,0.4893660008888287,0.0268082982952132,0.0340580218557727,0.0480352514772602,0.0804248948856397
208.31318812831057,2.0814234378558893,19.116042098762744,0.00963483972159535,5.13151538895869e-05,0.005412898802532375,0.005847782642124624,0.0162386964075972,0.0974643089400467,0.7783396840352943,0.044695236470797,0.0544679072868438,0.0537879172535359,0.1340857094123911
241.1506574079077,4.956530424286806,20.382407348693874,0.0077495729852079,2.7688855403147658e-05,0.0044376319257901,0.0048942542778704,0.0133128957773703,0.0547319396470773,0.4972401814953692,0.0279002213148393,0.0359417121633713,0.0471703202154348,0.0837006639445182
234.25078237002785,2.101888425764082,23.14798577933395,0.004684690226438,1.999816892125004e-05,0.0026913833142132,0.0026802952178994,0.0080741499426397,0.0479714485839194,0.4212327734378397,0.0263892449397921,0.0331749478102055,0.0439378188708833,0.0791677348193764
197.48047038620095,2.910237195851983,23.05906609137985,0.0030908498599849,1.566040573196501e-05,0.0013392254259448,0.0014526590612779,0.0040176762778346,0.0418349820045207,0.3447031805161062,0.01968482641399,0.0238365143942162,0.0370492353633955,0.0590544792419701
239.74393809658037,1.9067509252497867,21.635583986811778,0.0039000725340239,1.626458622214203e-05,0.0022576132830095,0.0024326151076767,0.0067728398490285,0.0421013666475251,0.3951633725001652,0.0221737114883302,0.0283798550198446,0.0402231483532703,0.0665211344649906
89.79708023441093,9.235049595689134,11.981723240238958,0.0078502078476354,7.107285537241576e-05,0.0038056539348369,0.003982931725791,0.0114169618045107,0.1101638585923458,0.9712789769555852,0.050900872060856,0.0667387475714483,0.09102780388693985,0.152702616182568
137.91106156491094,4.621575252707296,21.09046467304425,0.0036984926119583,2.680582104137295e-05,0.0019024789332283,0.002030353071173,0.0057074367996849,0.0326780998058783,0.2861746744936268,0.0175429304884107,0.020183277116567,0.0248620084365567,0.0526287914652322
83.32146604690469,1.897628736380127,8.541946340865529,0.00963483972159535,7.107285537241576e-05,0.0048047398829531,0.005847782642124624,0.0144142196488593,0.1103441011652828,0.9712789769555852,0.0575976189889268,0.06997613859517784,0.09102780388693985,0.1727928569667806
114.6914914395685,3.037477405882508,16.257042935030682,0.0071258224486245,6.218118290097328e-05,0.0022188200878879,0.0028331256234145,0.0066564602636639,0.0660511796406155,0.5953837986527614,0.0332125411050926,0.0412664296249516,0.0559622975862325,0.0996376233152778
176.38155902255568,1.7743089340516844,21.769396856186173,0.004275424010826,2.4244066415061747e-05,0.0024520747515097,0.0024989235828035,0.0073562242545292,0.0365361039658799,0.321080449792094,0.0193035366465584,0.0242333966137572,0.0296655781378788,0.0579106099396753
241.1506574079077,5.097089365975142,18.839110555963977,0.0032528899378109,1.18458856873659e-05,0.0016765550554977,0.0021280260120359,0.0050296651664931,0.0677409764473009,0.6992423931558126,0.0316950452740553,0.0467249485885106,0.0770215729571736,0.0950851358221659
106.7414364452002,9.235049595689134,13.7186375976468,0.00963483972159535,7.107285537241576e-05,0.005412898802532375,0.005847782642124624,0.0162386964075972,0.112957260493797,0.9712789769555852,0.059302222593919623,0.06997613859517784,0.09102780388693985,0.17790666778175906
184.38509334192483,1.7884233527113595,22.073015074996142,0.003413472176269,1.851162147754965e-05,0.0019593525430235,0.001891368800089,0.0058780576290705,0.0386784094875872,0.3373664995747766,0.020753385970658,0.0260027114909491,0.036156303208842,0.0622601579119742
212.9768071192904,9.235049595689134,16.334426257980546,0.0052782245957564,2.471004598203392e-05,0.0025701394903438,0.0031202527523264,0.0077104184710315,0.0704097805835706,0.6449936824952269,0.034473503672838,0.0513994194354073,0.0713930097998905,0.1034205110185142
163.59479562680457,2.2025468699753894,20.97206298359738,0.003359362046118,2.053479700761087e-05,0.0018564709585692,0.0018133461141934,0.0055694128757077,0.0506509557968932,0.412218760286157,0.0262776609197551,0.0337750614187108,0.0480981115670433,0.0788329827592653
116.8613301879694,2.3042878107941243,17.639045011188433,0.0041745711749736,3.5724295422027e-05,0.0019202734413031,0.0026540910979636,0.0057608203239093,0.054215012244817,0.4799147086123395,0.0278212528093873,0.0352078344719974,0.0504886920666356,0.0834637584281619
117.00920023139004,9.235049595689134,10.653305486668478,0.00963483972159535,7.107285537241576e-05,0.005412898802532375,0.005847782642124624,0.0162386964075972,0.112957260493797,0.9712789769555852,0.059302222593919623,0.06997613859517784,0.09102780388693985,0.17790666778175906
117.68557338531784,1.9991145555496552,12.05161588414228,0.0074180540110191,6.305618373536445e-05,0.0042468009823662,0.004091034988667,0.0127404029470987,0.112957260493797,0.9712789769555852,0.059302222593919623,0.06997613859517784,0.09102780388693985,0.17790666778175906
116.128790129947,9.235049595689134,11.802498205291212,0.0087651052205861,7.107285537241576e-05,0.0043604924132008,0.0050485025176209,0.0130814772396026,0.112957260493797,0.9712789769555852,0.0588071003419956,0.06997613859517784,0.09102780388693985,0.1764213010259869
213.5685723511088,2.958714909688826,21.28220877350859,0.0064227268459277,3.0079316347423857e-05,0.0037753942410138,0.0038214599597006,0.0113261827230415,0.0480351393715151,0.4209576359146897,0.0253455529678385,0.0341511171072617,0.0440867458634569,0.0760366589035155
132.01369965246298,3.5587464557078325,20.30215392500746,0.0041382800519896,3.134974845623202e-05,0.0020277935763136,0.0021632435224697,0.0060833807289408,0.0388101553514231,0.3388972230347913,0.0219719828837967,0.0260964909724479,0.0330926909496453,0.0659159486513901
188.44269470522923,2.145909152135105,22.011163432430173,0.0021059598615784,1.118895814127266e-05,0.001047417641902,0.0011045008170622,0.003142252925706,0.0374483799773824,0.3272798192952219,0.0188235452477748,0.0239381864349065,0.0340927070051056,0.0564706357433244
211.9557261007081,2.166936375688898,22.47053979319152,0.0020993152803432,9.90328789723802e-06,0.0010934411226451,0.0012835422612801,0.0032803233679354,0.046189948358636,0.3948452131028816,0.0234691751059721,0.0307956222764147,0.0473148147672279,0.0704075253179164
114.52191875542952,1.1006564772033949,20.237916493330676,0.0040195711493075,3.509867094769218e-05,0.0021461564617013,0.0024743481030231,0.0064384693851041,0.0456926715266073,0.4843026585939656,0.0228497542007657,0.0276753858519735,0.0388407132867696,0.0685492626022972
199.3874570573883,9.235049595689134,13.494841635845436,0.0078193492129989,3.917585669020207e-05,0.0046421128194304,0.0049116791501609,0.0139263384582912,0.112957260493797,0.9712789769555852,0.059302222593919623,0.06997613859517784,0.09102780388693985,0.17790666778175906
200.09373868526072,2.1462715706360087,22.418603799046775,0.0050406663168995,2.51929381073709e-05,0.0030082206812663,0.0028300201076408,0.009024662043799,0.0354689324829077,0.3105308655619115,0.0193187826367894,0.0223056199046976,0.0314718125011428,0.0579563479103683
124.6996179627844,2.0664859090719645,17.088823972208058,0.0058630211936844,4.6997639955602336e-05,0.0027972823486318,0.0029211782223535,0.0083918470458956,0.0480487219783724,0.4230297174067106,0.0240508755421839,0.0289594848043831,0.0422304100192422,0.0721526266265519
195.59258149875924,2.878757523480376,18.90976555976618,0.0051554021276564,2.634028247691109e-05,0.0028118220537633,0.0027981534238154,0.00843546616129,0.0510970758784161,0.4464076781205245,0.0285311007226908,0.0330241623338044,0.0404038733784677,0.0855933021680725
111.56099648469166,1.495602593609552,15.830519234097896,0.0044211209693284,3.963536281253291e-05,0.0020749488362321,0.0025998340541075,0.0062248465086965,0.0736311513402585,0.6271650406923449,0.0398535058807407,0.0488421561439098,0.061878762825675,0.1195605176422221
99.97402746947824,2.5632767457441457,11.766848241448791,0.00963483972159535,7.107285537241576e-05,0.005412898802532375,0.005847782642124624,0.0162386964075972,0.112957260493797,0.9712789769555852,0.0566936207152123,0.06997613859517784,0.09102780388693985,0.1700808621456369
187.13901285129108,3.2612558664258184,20.542613547178032,0.0045861203666823,2.453557372567924e-05,0.002510376291461,0.0023725830075376,0.0075311288743831,0.0322992555672767,0.2864471484360131,0.0152828132329136,0.0223583370346529,0.0298539781976903,0.0458484396987408
179.31267972202568,9.235049595689134,16.893894665721987,0.008057495994427,4.49295164674447e-05,0.0047203919874165,0.0049207905423908,0.0141611759622497,0.0749270583645535,0.6674754284929797,0.0424857663319082,0.048554835543123,0.0550938804168978,0.1274572989957247
182.1935093281828,2.458943146313098,19.59855784945284,0.0057166538519737,3.1375554013097534e-05,0.0032938238265058,0.0035820062086331,0.0098814714795175,0.0475800412745373,0.4167611406174036,0.0271061576482845,0.030973981307073,0.035332469969115,0.0813184729448536
230.42347256778717,9.235049595689134,8.758447269503083,0.00963483972159535,7.107285537241576e-05,0.005412898802532375,0.005847782642124624,0.0162386964075972,0.112957260493797,0.9712789769555852,0.059302222593919623,0.06997613859517784,0.09102780388693985,0.17790666778175906
185.9858337646576,1.309010682470212,19.922642797615644,0.0042017585269629,2.259342781178018e-05,0.0025063708126148,0.0024726370236968,0.0075191124378446,0.0421715243284856,0.3701120841575024,0.0238802183514811,0.026691358025706,0.0317088609652744,0.0716406550544433
126.233004948526,1.9684869589567715,15.089948844393213,0.0058871510846069,4.662355744037853e-05,0.0028677368357423,0.0033143383892049,0.0086032105072269,0.0908774269957675,0.786989592337401,0.0520162483774178,0.0614531521825963,0.0709935179942112,0.1560487451322534
98.67028654617936,0.745783348621593,19.29497446615457,0.0043690018427291,4.4278389985901705e-05,0.0023786796236737,0.0025078404025226,0.0071360388710213,0.0534649046086384,0.4976576375577674,0.0282260296194063,0.0337937740949207,0.0442899788415993,0.0846780888582191
188.1778219743297,1.8235442392257644,17.637116111670366,0.0053703305470078,2.854210099582904e-05,0.0032170637827672,0.0031093225849328,0.0096511913483016,0.0573432818941863,0.4918211902402865,0.0314971793062319,0.0378174977481835,0.0472551841697464,0.0944915379186957
146.47945211668517,2.6604918170072414,21.44051566798283,0.0033936354868354,2.3164111670564784e-05,0.0016147083787894,0.0018236423339036,0.0048441251363683,0.0612189908429048,0.5341553197149503,0.0322858316630752,0.0432490105220399,0.0583429718253664,0.0968574949892256
198.01572838524427,9.235049595689134,18.46698907924739,0.0076503066772832,3.858576102582981e-05,0.0045691012494507,0.0046422277295018,0.0137073037483523,0.081672915268363,0.7420560222045369,0.0451439779340003,0.0526506171036329,0.0611309723674092,0.1354319338020012
92.38687317549312,9.235049595689134,14.546244113513945,0.0089941853563601,7.107285537241576e-05,0.0042783793409562,0.0053379785511685,0.0128351380228686,0.0659137589246928,0.6179189339994734,0.0307404957310857,0.0384304175546895,0.0631222291422983,0.0922214871932572
110.528108732552,3.0108040268022025,15.32307482492464,0.0059107604741591,5.342312259423951e-05,0.0031643074762414,0.0037220263711106,0.0094929224287242,0.0903192191911094,0.7754666858930042,0.0466644192879263,0.0582369401863352,0.0812735589761823,0.1399932578637791
